"Group" "Gene.set" "Gene"
"594" "" "Meiotic prophase I" "RAD54L"
"595" "" "Meiotic prophase I" "RAD9A"
"596" "" "Meiotic prophase I" "RAD9B"
"597" "" "Meiotic prophase I" "RANBP9"
"598" "" "Meiotic prophase I" "REC114"
"599" "" "Meiotic prophase I" "REC8"
"600" "" "Meiotic prophase I" "RECQL4"
"601" "" "Meiotic prophase I" "RMI1"
"602" "" "Meiotic prophase I" "RNF212"
"603" "" "Meiotic prophase I" "RPA1"
"604" "" "Meiotic prophase I" "RPA2"
"605" "" "Meiotic prophase I" "RPA3"
"606" "" "Meiotic prophase I" "RPA4"
"607" "" "Meiotic prophase I" "RSPO1"
"608" "" "Meiotic prophase I" "SCAI"
"609" "" "Meiotic prophase I" "SGO2"
"610" "" "Meiotic prophase I" "SHOC1"
"611" "" "Meiotic prophase I" "SIRT1"
"612" "" "Meiotic prophase I" "SKP1"
"613" "" "Meiotic prophase I" "SLX4"
"614" "" "Meiotic prophase I" "SMAD4"
"615" "" "Meiotic prophase I" "SMC1B"
"616" "" "Meiotic prophase I" "SPATA22"
"617" "" "Meiotic prophase I" "SPDYA"
"618" "" "Meiotic prophase I" "SPIDR"
"619" "" "Meiotic prophase I" "SPO11"
"620" "" "Meiotic prophase I" "STAG3"
"621" "" "Meiotic prophase I" "STRA8"
"622" "" "Meiotic prophase I" "SUN1"
"623" "" "Meiotic prophase I" "SWSAP1"
"624" "" "Meiotic prophase I" "SYCE1"
"625" "" "Meiotic prophase I" "SYCE2"
"626" "" "Meiotic prophase I" "SYCE3"
"627" "" "Meiotic prophase I" "SYCP1"
"628" "" "Meiotic prophase I" "SYCP2"
"629" "" "Meiotic prophase I" "SYCP2L"
"630" "" "Meiotic prophase I" "SYCP3"
"631" "" "Meiotic prophase I" "TERB1"
"632" "" "Meiotic prophase I" "TERB2"
"633" "" "Meiotic prophase I" "TERF1"
"634" "" "Meiotic prophase I" "TET1"
"635" "" "Meiotic prophase I" "TEX11"
"636" "" "Meiotic prophase I" "TEX12"
"637" "" "Meiotic prophase I" "TEX15"
"638" "" "Meiotic prophase I" "TEX19"
"639" "" "Meiotic prophase I" "TOP2A"
"640" "" "Meiotic prophase I" "TOP2B"
"641" "" "Meiotic prophase I" "TOP3B"
"642" "" "Meiotic prophase I" "TOPBP1"
"643" "" "Meiotic prophase I" "TRIP13"
"644" "" "Meiotic prophase I" "UBB"
"645" "" "Meiotic prophase I" "UBE2B"
"646" "" "Meiotic prophase I" "UBR2"
"647" "" "Meiotic prophase I" "WNT4"
"648" "" "Meiotic prophase I" "WNT5A"
"649" "" "Meiotic prophase I" "WRN"
"650" "" "Meiotic prophase I" "XRCC2"
"651" "" "Meiotic prophase I" "XRCC3"
"652" "" "Meiotic prophase I" "YTHDC2"
"653" "" "Meiotic prophase I" "ZC3HC1"
"654" "" "Meiotic prophase I" "ZSWIM7"
"655" "" "DNA replication" "DNA2"
"656" "" "DNA replication" "FEN1"
"657" "" "DNA replication" "LIG1"
"658" "" "DNA replication" "MCM2"
"659" "" "DNA replication" "MCM3"
"660" "" "DNA replication" "MCM4"
"661" "" "DNA replication" "MCM5"
"662" "" "DNA replication" "MCM6"
"663" "" "DNA replication" "MCM7"
"664" "" "DNA replication" "PCNA"
"665" "" "DNA replication" "POLA1"
"666" "" "DNA replication" "POLA2"
"667" "" "DNA replication" "POLD1"
"668" "" "DNA replication" "POLD2"
"669" "" "DNA replication" "POLD3"
"670" "" "DNA replication" "POLD4"
"671" "" "DNA replication" "POLE"
"672" "" "DNA replication" "POLE2"
"673" "" "DNA replication" "POLE3"
"674" "" "DNA replication" "POLE4"
"675" "" "DNA replication" "PRIM1"
"676" "" "DNA replication" "PRIM2"
"677" "" "DNA replication" "RFC1"
"678" "" "DNA replication" "RFC2"
"679" "" "DNA replication" "RFC3"
"680" "" "DNA replication" "RFC4"
"681" "" "DNA replication" "RFC5"
"682" "" "DNA replication" "RNASEH1"
"683" "" "DNA replication" "RNASEH2A"
"684" "" "DNA replication" "RNASEH2B"
"685" "" "DNA replication" "RNASEH2C"
"686" "" "DNA replication" "RPA1"
"687" "" "DNA replication" "RPA2"
"688" "" "DNA replication" "RPA3"
"689" "" "DNA replication" "RPA4"
"690" "" "DNA replication" "SSBP1"
"691" "" "DNA repair" "APEX1"
"692" "" "DNA repair" "APEX2"
"693" "" "DNA repair" "LIG3"
"694" "" "DNA repair" "MPG"
"695" "" "DNA repair" "MUTYH"
"696" "" "DNA repair" "NEIL1"
"697" "" "DNA repair" "NEIL2"
"698" "" "DNA repair" "NEIL3"
"699" "" "DNA repair" "NTHL1"
"700" "" "DNA repair" "OGG1"
"701" "" "DNA repair" "PARP1"
"702" "" "DNA repair" "PARP2"
"703" "" "DNA repair" "PARP3"
"704" "" "DNA repair" "POLB"
"705" "" "DNA repair" "SMUG1"
"706" "" "DNA repair" "TDG"
"707" "" "DNA repair" "UNG"
"708" "" "DNA repair" "XRCC1"
"709" "" "DNA repair" "BRIP1"
"710" "" "DNA repair" "CCNH"
"711" "" "DNA repair" "CDK7"
"712" "" "DNA repair" "DDB1"
"713" "" "DNA repair" "DDB2"
"714" "" "DNA repair" "ERCC1"
"715" "" "DNA repair" "ERCC2"
"716" "" "DNA repair" "ERCC3"
"717" "" "DNA repair" "ERCC4"
"718" "" "DNA repair" "ERCC5"
"719" "" "DNA repair" "ERCC6"
"720" "" "DNA repair" "ERCC8"
"721" "" "DNA repair" "LIG1"
"722" "" "DNA repair" "MMS19"
"723" "" "DNA repair" "PNKP"
"724" "" "DNA repair" "POLL"
"725" "" "DNA repair" "RAD23A"
"726" "" "DNA repair" "RAD23B"
"727" "" "DNA repair" "RPA1"
"728" "" "DNA repair" "RPA3"
"729" "" "DNA repair" "XAB2"
"730" "" "DNA repair" "XPA"
"731" "" "DNA repair" "XPC"
"732" "" "DNA repair" "MLH1"
"733" "" "DNA repair" "MLH3"
"734" "" "DNA repair" "MSH2"
"735" "" "DNA repair" "MSH3"
"736" "" "DNA repair" "MSH4"
"737" "" "DNA repair" "MSH5"
"738" "" "DNA repair" "MSH6"
"739" "" "DNA repair" "PMS1"
"740" "" "DNA repair" "PMS2"
"741" "" "DNA repair" "POLD3"
"742" "" "DNA repair" "TREX1"
"743" "" "DNA repair" "BRCA1"
"744" "" "DNA repair" "BRCA2"
"745" "" "DNA repair" "DMC1"
"746" "" "DNA repair" "FEN1"
"747" "" "DNA repair" "LIG4"
"748" "" "DNA repair" "PRKDC"
"749" "" "DNA repair" "RAD50"
"750" "" "DNA repair" "RAD51"
"751" "" "DNA repair" "RAD51C"
"752" "" "DNA repair" "RAD51B"
"753" "" "DNA repair" "RAD51D"
"754" "" "DNA repair" "RAD52"
"755" "" "DNA repair" "RAD54L"
"756" "" "DNA repair" "XRCC2"
"757" "" "DNA repair" "XRCC3"
"758" "" "DNA repair" "XRCC4"
"759" "" "DNA repair" "XRCC5"
"760" "" "DNA repair" "XRCC6"
"761" "" "DNA repair" "ATM"
"762" "" "DNA repair" "ATR"
"763" "" "DNA repair" "EXO1"
"764" "" "DNA repair" "MGMT"
"765" "" "DNA repair" "RAD18"
"766" "" "DNA repair" "RFC1"
"767" "" "DNA repair" "MBD4"
"768" "" "DNA repair" "APLF"
"769" "" "DNA repair" "ALKBH2"
"770" "" "DNA repair" "ALKBH3"
"771" "" "DNA repair" "TDP1"
"772" "" "DNA repair" "TDP2"
"773" "" "DNA repair" "PMS2P3"
"774" "" "DNA repair" "CETN2"
"775" "" "DNA repair" "RPA2"
"776" "" "DNA repair" "GTF2H1"
"777" "" "DNA repair" "GTF2H2"
"778" "" "DNA repair" "GTF2H3"
"779" "" "DNA repair" "GTF2H4"
"780" "" "DNA repair" "GTF2H5"
"781" "" "DNA repair" "MNAT1"
"782" "" "DNA repair" "UVSSA"
"783" "" "DNA repair" "RAD54B"
"784" "" "DNA repair" "NBN"
"785" "" "DNA repair" "RBBP8"
"786" "" "DNA repair" "MUS81"
"787" "" "DNA repair" "EME1"
"788" "" "DNA repair" "EME2"
"789" "" "DNA repair" "SLX1A"
"790" "" "DNA repair" "SLX1B"
"791" "" "DNA repair" "GEN1"
"792" "" "DNA repair" "FANCA"
"793" "" "DNA repair" "FANCB"
"794" "" "DNA repair" "FANCC"
"795" "" "DNA repair" "FANCD2"
"796" "" "DNA repair" "FANCE"
"797" "" "DNA repair" "FANCF"
"798" "" "DNA repair" "FANCG"
"799" "" "DNA repair" "FANCI"
"800" "" "DNA repair" "FANCL"
"801" "" "DNA repair" "FANCM"
"802" "" "DNA repair" "PALB2"
"803" "" "DNA repair" "SLX4"
"804" "" "DNA repair" "FAAP20"
"805" "" "DNA repair" "FAAP24"
"806" "" "DNA repair" "DCLRE1C"
"807" "" "DNA repair" "NHEJ1"
"808" "" "DNA repair" "NUDT1"
"809" "" "DNA repair" "DUT"
"810" "" "DNA repair" "RRM2B"
"811" "" "DNA repair" "POLG"
"812" "" "DNA repair" "POLD1"
"813" "" "DNA repair" "POLE"
"814" "" "DNA repair" "PCNA"
"815" "" "DNA repair" "REV3L"
"816" "" "DNA repair" "MAD2L2"
"817" "" "DNA repair" "REV1"
"818" "" "DNA repair" "POLH"
"819" "" "DNA repair" "POLI"
"820" "" "DNA repair" "POLQ"
"821" "" "DNA repair" "POLK"
"822" "" "DNA repair" "POLM"
"823" "" "DNA repair" "POLN"
"824" "" "DNA repair" "FAN1"
"825" "" "DNA repair" "TREX2"
"826" "" "DNA repair" "APTX"
"827" "" "DNA repair" "SPO11"
"828" "" "DNA repair" "ENDOV"
"829" "" "DNA repair" "UBE2A"
"830" "" "DNA repair" "UBE2B"
"831" "" "DNA repair" "SHPRH"
"832" "" "DNA repair" "HLTF"
"833" "" "DNA repair" "RNF168"
"834" "" "DNA repair" "SPRTN"
"835" "" "DNA repair" "RNF8"
"836" "" "DNA repair" "RNF4"
"837" "" "DNA repair" "UBE2V2"
"838" "" "DNA repair" "UBE2N"
"839" "" "DNA repair" "H2AX"
"840" "" "DNA repair" "CHAF1A"
"841" "" "DNA repair" "SETMAR"
"842" "" "DNA repair" "BLM"
"843" "" "DNA repair" "WRN"
"844" "" "DNA repair" "RECQL4"
"845" "" "DNA repair" "MPLKIP"
"846" "" "DNA repair" "DCLRE1A"
"847" "" "DNA repair" "DCLRE1B"
"848" "" "DNA repair" "RPA4"
"849" "" "DNA repair" "PRPF19"
"850" "" "DNA repair" "RECQL"
"851" "" "DNA repair" "RECQL5"
"852" "" "DNA repair" "HELQ"
"853" "" "DNA repair" "RDM1"
"854" "" "DNA repair" "NABP2"
"855" "" "DNA repair" "ATRIP"
"856" "" "DNA repair" "MDC1"
"857" "" "DNA repair" "RAD1"
"858" "" "DNA repair" "RAD9A"
"859" "" "DNA repair" "HUS1"
"860" "" "DNA repair" "RAD17"
"861" "" "DNA repair" "CHEK1"
"862" "" "DNA repair" "CHEK2"
"863" "" "DNA repair" "TP53"
"864" "" "DNA repair" "TP53BP1"
"865" "" "DNA repair" "RIF1"
"866" "" "DNA repair" "TOPBP1"
"867" "" "DNA repair" "CLK2"
"868" "" "DNA repair" "PER1"
"869" "" "DNA repair" "POLD2"
"870" "" "DNA repair" "POLD4"
"871" "" "DNA repair" "POLE2"
"872" "" "DNA repair" "HMCES"
"873" "" "DNA repair" "CUL4A"
"874" "" "DNA repair" "SPIDR"
"875" "" "DNA repair" "SWI5"
"876" "" "DNA repair" "SWSAP1"
"877" "" "DNA repair" "ZSWIM7"
"878" "" "DNA repair" "BARD1"
"879" "" "DNA repair" "ABRAXAS1"
"880" "" "DNA repair" "SHLD1"
"881" "" "DNA repair" "SHLD2"
"882" "" "DNA repair" "SHLD3"
"883" "" "DNA repair" "MRE11"
"884" "" "DNA repair" "CCNO"
"885" "" "DNA repair" "ATXN3"
"886" "" "DNA repair" "RAD21"
"887" "" "DNA repair" "TOP3A"
"888" "" "DNA repair" "TOP3B"
"889" "" "DNA repair" "ATP23"
"890" "" "DNA repair" "SEM1"
"891" "" "DNA repair" "HMGB1"
"892" "" "DNA repair" "CUL4B"
"893" "" "DNA repair" "AQR"
"894" "" "DNA repair" "HORMAD1"
"895" "" "DNA repair" "MCM8"
"896" "" "DNA repair" "MCM9"
"897" "" "DNA repair" "MCMDC2"
"898" "" "DNA repair" "MCPH1"
"899" "" "DNA repair" "MEI4"
"900" "" "DNA repair" "MEIOB"
"901" "" "DNA repair" "MEIOC"
"902" "" "DNA repair" "MND1"
"903" "" "DNA repair" "PRDM9"
"904" "" "DNA repair" "SPATA22"
"905" "" "DNA repair" "SSBP1"
"906" "" "DNA repair" "AP5S1"
"907" "" "DNA repair" "AP5Z1"
"908" "" "DNA repair" "AXIN2"
"909" "" "DNA repair" "CDKN1A"
"910" "" "DNA repair" "GPS1"
"911" "" "DNA repair" "POLE3"
"912" "" "DNA repair" "POLE4"
"913" "" "DNA repair" "POLR2E"
"914" "" "DNA repair" "POLR2F"
"915" "" "DNA repair" "POLR2H"
"916" "" "DNA repair" "POLR2K"
"917" "" "DNA repair" "POLR2L"
"918" "" "DNA repair" "RFC2"
"919" "" "DNA repair" "RFC3"
"920" "" "DNA repair" "RFC4"
"921" "" "DNA repair" "RFC5"
"922" "" "DNA repair" "PARG"
"923" "" "DNA repair" "SMC5"
"924" "" "DNA repair" "SMC6"
"925" "" "DNA repair" "FAAP100"
"926" "" "DNA repair" "UBE2T"
"927" "" "DNA repair" "DNA2"
"928" "" "DNA repair" "EXO5"
"929" "" "DNA repair" "USP1"
"930" "" "DNA repair" "WDR48"
"931" "" "DNA repair" "COPS5"
"932" "" "DNA repair" "PAXIP1"
"933" "" "DNA damage checkpoint" "ATM"
"934" "" "DNA damage checkpoint" "ATR"
"935" "" "DNA damage checkpoint" "ATRIP"
"936" "" "DNA damage checkpoint" "BLM"
"937" "" "DNA damage checkpoint" "BRCA1"
"938" "" "DNA damage checkpoint" "CCNH"
"939" "" "DNA damage checkpoint" "CDK7"
"940" "" "DNA damage checkpoint" "CDKN1A"
"941" "" "DNA damage checkpoint" "CHEK1"
"942" "" "DNA damage checkpoint" "CHEK2"
"943" "" "DNA damage checkpoint" "COPS5"
"944" "" "DNA damage checkpoint" "DCLRE1A"
"945" "" "DNA damage checkpoint" "DCLRE1B"
"946" "" "DNA damage checkpoint" "FANCA"
"947" "" "DNA damage checkpoint" "FANCC"
"948" "" "DNA damage checkpoint" "GPS1"
"949" "" "DNA damage checkpoint" "HUS1"
"950" "" "DNA damage checkpoint" "MDC1"
"951" "" "DNA damage checkpoint" "MNAT1"
"952" "" "DNA damage checkpoint" "MRE11"
"953" "" "DNA damage checkpoint" "NBN"
"954" "" "DNA damage checkpoint" "RAD1"
"955" "" "DNA damage checkpoint" "RAD17"
"956" "" "DNA damage checkpoint" "RAD18"
"957" "" "DNA damage checkpoint" "RAD23A"
"958" "" "DNA damage checkpoint" "RAD50"
"959" "" "DNA damage checkpoint" "RAD9A"
"960" "" "DNA damage checkpoint" "RFC1"
"961" "" "DNA damage checkpoint" "RFC2"
"962" "" "DNA damage checkpoint" "RFC3"
"963" "" "DNA damage checkpoint" "RFC4"
"964" "" "DNA damage checkpoint" "RFC5"
"965" "" "DNA damage checkpoint" "TOPBP1"
"966" "" "DNA damage checkpoint" "TP53"
"967" "" "Base excision repair" "APEX1"
"968" "" "Base excision repair" "APEX2"
"969" "" "Base excision repair" "CCNO"
"970" "" "Base excision repair" "LIG3"
"971" "" "Base excision repair" "MBD4"
"972" "" "Base excision repair" "MPG"
"973" "" "Base excision repair" "MUTYH"
"974" "" "Base excision repair" "NEIL1"
"975" "" "Base excision repair" "NEIL2"
"976" "" "Base excision repair" "NEIL3"
"977" "" "Base excision repair" "NTHL1"
"978" "" "Base excision repair" "OGG1"
"979" "" "Base excision repair" "PARP1"
"980" "" "Base excision repair" "PARP2"
"981" "" "Base excision repair" "PARP3"
"982" "" "Base excision repair" "PNKP"
"983" "" "Base excision repair" "POLB"
"984" "" "Base excision repair" "SMUG1"
"985" "" "Base excision repair" "TDG"
"986" "" "Base excision repair" "UNG"
"987" "" "Base excision repair" "XRCC1"
"988" "" "Base excision repair" "FEN1"
"989" "" "Base excision repair" "LIG1"
"990" "" "Base excision repair" "PCNA"
"991" "" "Base excision repair" "POLD1"
"992" "" "Base excision repair" "POLD2"
"993" "" "Base excision repair" "POLD3"
"994" "" "Base excision repair" "POLD4"
"995" "" "Base excision repair" "POLE"
"996" "" "Base excision repair" "POLE2"
"997" "" "Base excision repair" "HMCES"
"998" "" "Base excision repair" "POLL"
"999" "" "Base excision repair" "RECQL4"
"1000" "" "Nucleotide excision repair" "ATXN3"
"1001" "" "Nucleotide excision repair" "CCNH"
"1002" "" "Nucleotide excision repair" "CDK7"
"1003" "" "Nucleotide excision repair" "CETN2"
"1004" "" "Nucleotide excision repair" "DDB1"
"1005" "" "Nucleotide excision repair" "DDB2"
"1006" "" "Nucleotide excision repair" "ERCC1"
"1007" "" "Nucleotide excision repair" "ERCC2"
"1008" "" "Nucleotide excision repair" "ERCC3"
"1009" "" "Nucleotide excision repair" "ERCC4"
"1010" "" "Nucleotide excision repair" "ERCC5"
"1011" "" "Nucleotide excision repair" "ERCC6"
"1012" "" "Nucleotide excision repair" "ERCC8"
"1013" "" "Nucleotide excision repair" "GTF2H1"
"1014" "" "Nucleotide excision repair" "GTF2H2"
"1015" "" "Nucleotide excision repair" "GTF2H3"
"1016" "" "Nucleotide excision repair" "GTF2H4"
"1017" "" "Nucleotide excision repair" "GTF2H5"
"1018" "" "Nucleotide excision repair" "LIG1"
"1019" "" "Nucleotide excision repair" "MMS19"
"1020" "" "Nucleotide excision repair" "MNAT1"
"1021" "" "Nucleotide excision repair" "PNKP"
"1022" "" "Nucleotide excision repair" "POLL"
"1023" "" "Nucleotide excision repair" "RAD23A"
"1024" "" "Nucleotide excision repair" "RAD23B"
"1025" "" "Nucleotide excision repair" "RPA1"
"1026" "" "Nucleotide excision repair" "RPA2"
"1027" "" "Nucleotide excision repair" "RPA3"
"1028" "" "Nucleotide excision repair" "UVSSA"
"1029" "" "Nucleotide excision repair" "XAB2"
"1030" "" "Nucleotide excision repair" "XPA"
"1031" "" "Nucleotide excision repair" "XPC"
"1032" "" "Nucleotide excision repair" "PCNA"
"1033" "" "Nucleotide excision repair" "POLD1"
"1034" "" "Nucleotide excision repair" "POLD2"
"1035" "" "Nucleotide excision repair" "POLD3"
"1036" "" "Nucleotide excision repair" "POLD4"
"1037" "" "Nucleotide excision repair" "POLE"
"1038" "" "Nucleotide excision repair" "POLE2"
"1039" "" "Nucleotide excision repair" "POLE3"
"1040" "" "Nucleotide excision repair" "POLE4"
"1041" "" "Nucleotide excision repair" "RFC1"
"1042" "" "Nucleotide excision repair" "RFC2"
"1043" "" "Nucleotide excision repair" "RFC4"
"1044" "" "Homologous recombination repair" "ATM"
"1045" "" "Homologous recombination repair" "ATR"
"1046" "" "Homologous recombination repair" "BLM"
"1047" "" "Homologous recombination repair" "BRCA1"
"1048" "" "Homologous recombination repair" "BRCA2"
"1049" "" "Homologous recombination repair" "BRIP1"
"1050" "" "Homologous recombination repair" "DMC1"
"1051" "" "Homologous recombination repair" "EME1"
"1052" "" "Homologous recombination repair" "EME2"
"1053" "" "Homologous recombination repair" "EXO1"
"1054" "" "Homologous recombination repair" "GEN1"
"1055" "" "Homologous recombination repair" "HFM1"
"1056" "" "Homologous recombination repair" "HORMAD1"
"1057" "" "Homologous recombination repair" "HUS1"
"1058" "" "Homologous recombination repair" "MCM8"
"1059" "" "Homologous recombination repair" "MCM9"
"1060" "" "Homologous recombination repair" "MCMDC2"
"1061" "" "Homologous recombination repair" "MCPH1"
"1062" "" "Homologous recombination repair" "MEI1"
"1063" "" "Homologous recombination repair" "MEI4"
"1064" "" "Homologous recombination repair" "MEIOB"
"1065" "" "Homologous recombination repair" "MEIOC"
"1066" "" "Homologous recombination repair" "MLH1"
"1067" "" "Homologous recombination repair" "MLH3"
"1068" "" "Homologous recombination repair" "MND1"
"1069" "" "Homologous recombination repair" "MRE11"
"1070" "" "Homologous recombination repair" "MSH4"
"1071" "" "Homologous recombination repair" "MSH5"
"1072" "" "Homologous recombination repair" "MUS81"
"1073" "" "Homologous recombination repair" "NABP2"
"1074" "" "Homologous recombination repair" "NBN"
"1075" "" "Homologous recombination repair" "PMS2"
"1076" "" "Homologous recombination repair" "PRDM9"
"1077" "" "Homologous recombination repair" "RAD50"
"1078" "" "Homologous recombination repair" "RAD51"
"1079" "" "Homologous recombination repair" "RAD51B"
"1080" "" "Homologous recombination repair" "RAD51C"
"1081" "" "Homologous recombination repair" "RAD51D"
"1082" "" "Homologous recombination repair" "RAD52"
"1083" "" "Homologous recombination repair" "RAD54B"
"1084" "" "Homologous recombination repair" "RAD54L"
"1085" "" "Homologous recombination repair" "RBBP8"
"1086" "" "Homologous recombination repair" "RMI1"
"1087" "" "Homologous recombination repair" "RPA1"
"1088" "" "Homologous recombination repair" "SEM1"
"1089" "" "Homologous recombination repair" "SLX1A"
"1090" "" "Homologous recombination repair" "SLX1B"
"1091" "" "Homologous recombination repair" "SLX4"
"1092" "" "Homologous recombination repair" "SPATA22"
"1093" "" "Homologous recombination repair" "SPIDR"
"1094" "" "Homologous recombination repair" "SPO11"
"1095" "" "Homologous recombination repair" "TOP3A"
"1096" "" "Homologous recombination repair" "TOP3B"
"1097" "" "Homologous recombination repair" "WRN"
"1098" "" "Homologous recombination repair" "XRCC2"
"1099" "" "Homologous recombination repair" "XRCC3"
"1100" "" "Homologous recombination repair" "POLD1"
"1101" "" "Homologous recombination repair" "POLD2"
"1102" "" "Homologous recombination repair" "POLD3"
"1103" "" "Homologous recombination repair" "POLD4"
"1104" "" "Homologous recombination repair" "RPA2"
"1105" "" "Homologous recombination repair" "RPA3"
"1106" "" "Homologous recombination repair" "RPA4"
"1107" "" "Homologous recombination repair" "SSBP1"
"1108" "" "Homologous recombination repair" "HELQ"
"1109" "" "Homologous recombination repair" "SWI5"
"1110" "" "Homologous recombination repair" "SWSAP1"
"1111" "" "Homologous recombination repair" "ZSWIM7"
"1112" "" "Homologous recombination repair" "BARD1"
"1113" "" "Homologous recombination repair" "ABRAXAS1"
"1114" "" "Homologous recombination repair" "PAXIP1"
"1115" "" "Homologous recombination repair" "SMC5"
"1116" "" "Homologous recombination repair" "SMC6"
"1117" "" "Homologous recombination repair" "SHLD1"
"1118" "" "Homologous recombination repair" "SHLD2"
"1119" "" "Homologous recombination repair" "SHLD3"
"1120" "" "Homologous recombination repair" "AP5S1"
"1121" "" "Homologous recombination repair" "AP5Z1"
"1122" "" "Non-homologous end-joining" "DCLRE1C"
"1123" "" "Non-homologous end-joining" "FEN1"
"1124" "" "Non-homologous end-joining" "LIG4"
"1125" "" "Non-homologous end-joining" "MRE11"
"1126" "" "Non-homologous end-joining" "NHEJ1"
"1127" "" "Non-homologous end-joining" "POLL"
"1128" "" "Non-homologous end-joining" "POLM"
"1129" "" "Non-homologous end-joining" "PRKDC"
"1130" "" "Non-homologous end-joining" "RAD50"
"1131" "" "Non-homologous end-joining" "XRCC4"
"1132" "" "Non-homologous end-joining" "XRCC5"
"1133" "" "Non-homologous end-joining" "XRCC6"
"1134" "" "Mismatch repair" "MLH1"
"1135" "" "Mismatch repair" "MLH3"
"1136" "" "Mismatch repair" "MSH2"
"1137" "" "Mismatch repair" "MSH3"
"1138" "" "Mismatch repair" "MSH4"
"1139" "" "Mismatch repair" "MSH5"
"1140" "" "Mismatch repair" "MSH6"
"1141" "" "Mismatch repair" "PMS1"
"1142" "" "Mismatch repair" "PMS2"
"1143" "" "Mismatch repair" "POLD3"
"1144" "" "Mismatch repair" "TREX1"
"1145" "" "Mismatch repair" "PMS2P3"
"1146" "" "Mismatch repair" "EXO1"
"1147" "" "Mismatch repair" "LIG1"
"1148" "" "Mismatch repair" "PCNA"
"1149" "" "Mismatch repair" "POLD1"
"1150" "" "Mismatch repair" "POLD2"
"1151" "" "Mismatch repair" "POLD4"
"1152" "" "Mismatch repair" "RPA1"
